IdCliente,Nombre,Apellido,Nacimiento,Género,Estado Civil,Educación,Ocupación,País,Ciudad,Hijos,Ingresos
19909,Geoffrey,Chandra,1955-03-09 00:00:00,Hombre,Casado/a,EFP,Profesional,Alemania,Bonn,3,110000
19963,Geoffrey,Fernandez,1973-11-20 00:00:00,Hombre,Casado/a,Universitario,Profesional,Australia,Port Macquarie,0,120000
27183,Geoffrey,Garcia,1971-05-09 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Alemania,Hof,2,40000
11603,Geoffrey,Gonzalez,1977-02-06 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Reino Unido,London,0,30000
17748,Geoffrey,Kapoor,1959-05-17 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Lieusaint,1,10000
24014,Geoffrey,Kovár,1960-04-12 00:00:00,Hombre,Casado/a,EFP,Militar,Alemania,Poing,1,20000
29451,Geoffrey,Lopez,1942-09-23 00:00:00,Hombre,Soltero/a,EFP,Militar,Francia,Paris,3,10000
15241,Geoffrey,Madan,1953-05-27 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Australia,Milsons Point,2,40000
18298,Geoffrey,Malhotra,1962-10-10 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,North Ryde,5,70000
17154,Geoffrey,Martinez,1949-08-20 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Estados Unidos,Burbank,2,60000
24311,Geoffrey,Patel,1974-04-21 00:00:00,Hombre,Soltero/a,EFP,Profesional,Estados Unidos,Burien,0,60000
21000,Geoffrey,Perez,1978-03-26 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Australia,Darlinghurst,0,20000
15435,Geoffrey,Raman,1946-10-12 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Australia,Warrnambool,2,30000
28745,Geoffrey,Rana,1971-08-25 00:00:00,Hombre,Soltero/a,Universitario,Militar,Reino Unido,Milton Keynes,0,10000
20817,Geoffrey,Rodriguez,1978-04-07 00:00:00,Hombre,Soltero/a,EFP,Militar,Australia,Cranbourne,0,10000
18398,Geoffrey,Sanchez,1962-01-20 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Estados Unidos,Colma,1,110000
26188,Geoffrey,Sara,1940-10-08 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Australia,Rockhampton,2,40000
25451,Geoffrey,Subram,1967-08-28 00:00:00,Hombre,Soltero/a,EFP,Militar,Alemania,Frankfurt am Main,1,20000
26419,Geoffrey,Suri,1947-04-24 00:00:00,Hombre,Casado/a,Máster,Directivo,Alemania,Berlin,3,100000
14763,George,Arun,1958-11-11 00:00:00,Hombre,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Beaverton,4,80000
12799,George,Chandra,1968-06-15 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Alemania,Neunkirchen,1,30000
19974,George,Fernandez,1970-08-13 00:00:00,Hombre,Casado/a,Máster,Directivo,Australia,Sydney,0,100000
20160,George,Garcia,1978-11-09 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Australia,Bendigo,0,20000
11942,George,Gonzalez,1949-06-13 00:00:00,Hombre,Casado/a,Universitario,Funcionario,Australia,Newcastle,2,20000
13676,George,Kapoor,1980-07-17 00:00:00,Hombre,Casado/a,Universitario,Militar,Reino Unido,W. York,0,20000
15040,George,Lopez,1977-06-10 00:00:00,Hombre,Casado/a,Máster,Militar,Australia,Findon,1,10000
14848,George,Louverdis,1975-09-10 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Francia,Dunkerque,0,30000
20570,George,Martinez,1946-08-11 00:00:00,Hombre,Casado/a,EFP,Profesional,Reino Unido,London,4,130000
11394,George,McDonald,1969-10-23 00:00:00,Hombre,Soltero/a,Máster,Militar,Reino Unido,Milton Keynes,2,10000
20566,George,Mehta,1945-02-11 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Reino Unido,Birmingham,3,110000
26414,George,Patel,1949-09-05 00:00:00,Hombre,Casado/a,Máster,Directivo,Alemania,München,4,120000
18454,George,Perez,1977-11-23 00:00:00,Hombre,Soltero/a,EFP,Obrero Calificado,Estados Unidos,Burbank,0,60000
15767,George,Prasad,1959-05-24 00:00:00,Hombre,Soltero/a,ESO,Directivo,Australia,Seaford,0,160000
26359,George,Raman,1967-08-21 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Reino Unido,Runcorn,1,30000
23504,George,Rana,1960-12-17 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Ballard,5,80000
19059,George,Rodriguez,1953-02-25 00:00:00,Hombre,Casado/a,EFP,Profesional,Reino Unido,London,5,130000
23549,George,Sai,1976-07-26 00:00:00,Hombre,Soltero/a,Máster,Obrero Calificado,Estados Unidos,Beverly Hills,0,30000
12680,George,Sanchez,1972-07-02 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Sydney,0,80000
24247,George,Sara,1947-06-24 00:00:00,Hombre,Casado/a,Máster,Obrero Calificado,Australia,Findon,4,20000
16136,George,Srini,1967-06-04 00:00:00,Hombre,Soltero/a,EFP,Obrero Calificado,Estados Unidos,Bremerton,0,50000
20974,George,Subram,1939-10-21 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Francia,Paris,2,10000
27336,George,Suri,1947-10-13 00:00:00,Hombre,Soltero/a,Máster,Directivo,Alemania,Werne,5,120000
12038,George,Vance,1943-08-10 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Australia,Darlinghurst,2,40000
20958,Gerald,Alonso,1975-09-26 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Alemania,Sulzbach Taunus,0,30000
25940,Gerald,Arun,1951-08-14 00:00:00,Hombre,Soltero/a,Universitario,Funcionario,Australia,Springwood,2,20000
27660,Gerald,Carlson,1936-01-25 00:00:00,Hombre,Casado/a,ESO,Directivo,Estados Unidos,Concord,4,80000
25131,Gerald,Chandra,1965-10-09 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Melton,5,70000
25118,Gerald,Diaz,1967-12-08 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Lane Cove,5,70000
20631,Gerald,Dominguez,1970-10-16 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Rockhampton,5,130000
28487,Gerald,Gill,1978-10-03 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Australia,Silverwater,0,20000
17743,Gerald,Gomez,1961-09-14 00:00:00,Hombre,Soltero/a,ESO,Funcionario,Reino Unido,London,3,30000
12844,Gerald,Gonzalez,1965-03-28 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Alemania,Münster,1,40000
25542,Gerald,Gutierrez,1958-01-12 00:00:00,Hombre,Soltero/a,Bachiller,Militar,Francia,Sèvres,1,10000
24054,Gerald,Hernandez,1967-02-16 00:00:00,Hombre,Soltero/a,Universitario,Militar,Reino Unido,London,3,10000
23963,Gerald,Jimenez,1973-03-11 00:00:00,Hombre,Casado/a,Universitario,Militar,Francia,Bobigny,0,10000
19053,Gerald,Jordan,1954-08-21 00:00:00,Hombre,Soltero/a,EFP,Profesional,Alemania,Kassel,3,130000
25530,Gerald,Lopez,1962-05-04 00:00:00,Hombre,Soltero/a,ESO,Militar,Alemania,Münster,1,10000
15653,Gerald,Madan,1961-06-07 00:00:00,Hombre,Soltero/a,ESO,Funcionario,Reino Unido,London,3,30000
28773,Gerald,Malhotra,1954-09-27 00:00:00,Hombre,Soltero/a,Máster,Funcionario,Estados Unidos,Beverly Hills,1,30000
17284,Gerald,Martin,1968-07-05 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Coffs Harbour,2,60000
21433,Gerald,Martinez,1965-08-05 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Estados Unidos,Concord,3,110000
20234,Gerald,Mehta,1964-10-20 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,North Sydney,4,60000
13770,Gerald,Moreno,1968-07-26 00:00:00,Hombre,Casado/a,ESO,Funcionario,Alemania,Frankfurt,0,40000
14699,Gerald,Munoz,1973-10-18 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Alemania,München,1,40000
27843,Gerald,Navarro,1935-08-15 00:00:00,Hombre,Soltero/a,ESO,Funcionario,Alemania,Grevenbroich,1,20000
23095,Gerald,Patel,1950-11-22 00:00:00,Hombre,Casado/a,Universitario,Funcionario,Australia,Perth,2,20000
28501,Gerald,Perez,1959-09-04 00:00:00,Hombre,Soltero/a,EFP,Militar,Alemania,Bonn,2,20000
12035,Gerald,Prasad,1941-06-22 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Australia,Hobart,2,40000
22691,Gerald,Raman,1962-06-20 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Francia,Suresnes,1,40000
27787,Gerald,Ramos,1964-05-08 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Alemania,Hannover,1,30000
14788,Gerald,Rana,1966-12-19 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Paris,1,20000
12216,Gerald,Rodriguez,1962-04-02 00:00:00,Hombre,Casado/a,ESO,Funcionario,Reino Unido,Maidenhead,1,20000
19322,Gerald,Romero,1966-04-17 00:00:00,Hombre,Soltero/a,Máster,Militar,Reino Unido,London,1,20000
25769,Gerald,Rubio,1957-06-27 00:00:00,Hombre,Soltero/a,EFP,Profesional,Alemania,Frankfurt,2,130000
21838,Gerald,Ruiz,1945-09-02 00:00:00,Hombre,Casado/a,EFP,Profesional,Alemania,Poing,5,90000
27894,Gerald,Sai,1959-08-06 00:00:00,Hombre,Soltero/a,EFP,Militar,Reino Unido,Leeds,2,20000
24144,Gerald,Sanchez,1962-10-07 00:00:00,Hombre,Casado/a,ESO,Funcionario,Reino Unido,London,1,20000
17060,Gerald,Sanz,1967-03-20 00:00:00,Hombre,Casado/a,ESO,Directivo,Australia,Brisbane,5,80000
21716,Gerald,Sara,1958-03-02 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Estados Unidos,Burien,4,80000
27591,Gerald,Serrano,1967-08-17 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Darlinghurst,5,70000
28406,Gerald,Srini,1963-03-23 00:00:00,Hombre,Casado/a,EFP,Funcionario,Francia,Les Ulis,2,30000
21517,Gerald,Subram,1944-10-17 00:00:00,Hombre,Casado/a,ESO,Directivo,Reino Unido,London,3,170000
13617,Gerald,Suri,1976-03-17 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Cranbourne,0,70000
26954,Gerald,Torres,1970-03-02 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Alemania,Offenbach,0,30000
27841,Gerald,Vance,1962-02-09 00:00:00,Hombre,Casado/a,ESO,Funcionario,Reino Unido,London,1,20000
26941,Gerald,Vazquez,1959-05-06 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Francia,Colombes,0,30000
13605,Gerrit,Straatsma,1949-11-18 00:00:00,Hombre,Casado/a,Máster,Directivo,Francia,Metz,5,80000
27353,Gilbert,Andersen,1974-02-22 00:00:00,Hombre,Soltero/a,EFP,Directivo,Australia,Hobart,0,110000
14794,Gilbert,Becker,1967-08-13 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Reino Unido,Oxford,0,40000
18256,Gilbert,Cai,1965-07-20 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Brisbane,3,60000
27906,Gilbert,Chen,1970-04-17 00:00:00,Hombre,Casado/a,Máster,Militar,Reino Unido,Oxon,2,10000
15765,Gilbert,Deng,1959-10-18 00:00:00,Hombre,Casado/a,ESO,Directivo,Australia,Bendigo,0,130000
19825,Gilbert,Ferrier,1965-02-13 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Estados Unidos,Concord,2,120000
24165,Gilbert,Gao,1977-04-23 00:00:00,Hombre,Soltero/a,Máster,Militar,Australia,Wollongong,0,10000
15596,Gilbert,Goel,1966-01-02 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,St. Leonards,2,90000
17191,Gilbert,Guo,1955-08-14 00:00:00,Hombre,Soltero/a,EFP,Profesional,Alemania,München,3,130000
15589,Gilbert,He,1969-04-15 00:00:00,Hombre,Casado/a,ESO,Directivo,Australia,Hawthorne,1,110000
28767,Gilbert,Hu,1975-08-27 00:00:00,Hombre,Casado/a,EFP,Funcionario,Canadá,Cliffside,3,40000
15927,Gilbert,Huang,1956-12-04 00:00:00,Hombre,Soltero/a,Máster,Profesional,Alemania,Berlin,3,120000
21185,Gilbert,Jai,1968-04-25 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Springwood,5,80000
28140,Gilbert,Kumar,1959-01-04 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Australia,Rockhampton,1,100000
24577,Gilbert,Lal,1948-02-03 00:00:00,Hombre,Soltero/a,Máster,Directivo,Reino Unido,Woolston,0,170000
23999,Gilbert,Li,1978-08-24 00:00:00,Hombre,Casado/a,EFP,Militar,Australia,Seaford,0,10000
12242,Gilbert,Liang,1979-02-04 00:00:00,Hombre,Soltero/a,EFP,Militar,Australia,Findon,0,10000
16281,Gilbert,Luo,1963-01-06 00:00:00,Hombre,Soltero/a,Universitario,Militar,Francia,Paris,3,10000
21419,Gilbert,Ma,1966-06-11 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Estados Unidos,Coronado,2,120000
17226,Gilbert,McDonald,1947-08-05 00:00:00,Hombre,Casado/a,Universitario,Profesional,Reino Unido,Liverpool,5,130000
28425,Gilbert,Nara,1977-09-21 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Reino Unido,Kirkby,0,30000
21131,Gilbert,Nath,1973-04-07 00:00:00,Hombre,Soltero/a,Universitario,Militar,Alemania,Hamburg,0,20000
27744,Gilbert,Pal,1942-12-16 00:00:00,Hombre,Casado/a,ESO,Directivo,Australia,Springwood,2,50000
19384,Gilbert,Rai,1973-09-05 00:00:00,Hombre,Soltero/a,Universitario,Militar,Alemania,Neunkirchen,0,20000
11055,Gilbert,Raje,1952-03-05 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Australia,East Brisbane,2,40000
23191,Gilbert,Raji,1965-11-11 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Estados Unidos,Burien,0,40000
22652,Gilbert,Shan,1965-12-02 00:00:00,Hombre,Soltero/a,Máster,Militar,Alemania,Kiel,2,20000
17648,Gilbert,Sharma,1971-04-17 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Francia,Les Ulis,2,40000
19505,Gilbert,She,1978-03-12 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Reino Unido,Berks,4,30000
12005,Gilbert,Shen,1962-07-17 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Australia,Hawthorne,1,60000
12878,Gilbert,Sun,1972-09-14 00:00:00,Hombre,Casado/a,Máster,Obrero Calificado,Estados Unidos,Beverly Hills,4,40000
21533,Gilbert,Tang,1953-06-24 00:00:00,Hombre,Casado/a,EFP,Profesional,Reino Unido,Milton Keynes,0,130000
14831,Gilbert,Xie,1963-02-06 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Reino Unido,Billericay,1,40000
13145,Gilbert,Xu,1976-01-22 00:00:00,Hombre,Casado/a,Máster,Obrero Calificado,Estados Unidos,Cheektowaga,0,40000
22554,Gilbert,Xu,1958-05-20 00:00:00,Hombre,Casado/a,Bachiller,Militar,Reino Unido,York,1,10000
19370,Gilbert,Yang,1977-06-24 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Colombes,0,20000
29344,Gilbert,Ye,1942-11-10 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Australia,Lane Cove,2,40000
20914,Gilbert,Zeng,1962-04-25 00:00:00,Hombre,Casado/a,EFP,Funcionario,Alemania,Berlin,1,30000
17630,Gilbert,Zhang,1973-03-25 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Alemania,Frankfurt am Main,1,40000
23119,Gilbert,Zhao,1957-03-11 00:00:00,Hombre,Soltero/a,Máster,Profesional,Australia,Lavender Bay,2,70000
22689,Gilbert,Zheng,1962-04-15 00:00:00,Hombre,Soltero/a,EFP,Funcionario,Francia,Les Ulis,1,30000
24475,Gilbert,Zhou,1963-06-15 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Bendigo,0,70000
11921,Gilbert,Zhu,1964-12-23 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Cranbourne,4,60000
22587,Gina,Alonso,1960-06-25 00:00:00,Mujer,Soltero/a,EFP,Militar,Alemania,München,1,20000
25751,Gina,Alvarez,1969-02-03 00:00:00,Mujer,Casado/a,ESO,Obrero Calificado,Alemania,Frankfurt am Main,0,60000
28918,Gina,Blanco,1948-04-07 00:00:00,Mujer,Casado/a,Máster,Directivo,Reino Unido,London,4,130000
20521,Gina,Carlson,1948-07-14 00:00:00,Mujer,Casado/a,Máster,Profesional,Estados Unidos,Bremerton,2,40000
20482,Gina,Diaz,1962-04-22 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Estados Unidos,Burien,1,70000
20213,Gina,Dominguez,1970-02-09 00:00:00,Mujer,Soltero/a,ESO,Directivo,Australia,Coffs Harbour,4,80000
24177,Gina,Gill,1977-02-04 00:00:00,Mujer,Soltero/a,Bachiller,Funcionario,Australia,Goulburn,0,20000
21092,Gina,Gutierrez,1964-02-06 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Reino Unido,Gateshead,1,40000
14049,Gina,Hernandez,1962-09-07 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Australia,Gold Coast,1,60000
17106,Gina,Jiménez,1971-03-22 00:00:00,Mujer,Soltero/a,Universitario,Militar,Francia,Pantin,0,10000
11078,Gina,Martin,1974-01-10 00:00:00,Mujer,Soltero/a,Máster,Profesional,Canadá,Cliffside,0,40000
23049,Gina,Moreno,1936-06-17 00:00:00,Mujer,Soltero/a,ESO,Directivo,Estados Unidos,Beaverton,2,50000
18002,Gina,Navarro,1933-03-10 00:00:00,Mujer,Casado/a,EFP,Militar,Alemania,Berlin,2,20000
14234,Gina,Romero,1970-06-17 00:00:00,Mujer,Soltero/a,Máster,Directivo,Australia,Perth,0,100000
27153,Gina,Ruiz,1974-08-11 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Francia,Les Ulis,0,30000
16260,Gina,Schmidt,1966-02-20 00:00:00,Mujer,Soltero/a,Máster,Militar,Reino Unido,Oxford,1,20000
22700,Gina,Serrano,1975-06-07 00:00:00,Mujer,Casado/a,Universitario,Militar,Alemania,Berlin,0,10000
20248,Gina,Suarez,1960-03-03 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Australia,Melbourne,1,60000
17904,Gina,Torres,1980-04-15 00:00:00,Mujer,Soltero/a,EFP,Militar,Australia,Sunbury,0,10000
14829,Gina,Vazquez,1978-01-15 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Francia,Les Ulis,3,30000
24346,Giorgio,Veronesi,1967-09-05 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Burlingame,0,60000
22634,Giraldo,Sandoval,1968-05-27 00:00:00,Mujer,Soltero/a,ESO,Funcionario,Reino Unido,Kirkby,0,40000
13787,Glenn,Cai,1966-07-14 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Alemania,Grevenbroich,1,30000
27134,Glenn,Chen,1952-04-02 00:00:00,Hombre,Soltero/a,EFP,Militar,Francia,Paris,2,20000
20108,Glenn,Gao,1958-11-06 00:00:00,Hombre,Casado/a,EFP,Funcionario,Estados Unidos,Burien,2,40000
18712,Glenn,Guo,1966-08-10 00:00:00,Hombre,Casado/a,ESO,Directivo,Australia,Rockhampton,5,80000
24897,Glenn,Hu,1974-07-16 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,St. Leonards,0,80000
14613,Glenn,Huang,1963-08-09 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Estados Unidos,Bremerton,4,60000
29295,Glenn,Li,1966-02-25 00:00:00,Hombre,Soltero/a,ESO,Directivo,Australia,St. Leonards,0,110000
21983,Glenn,Liang,1961-03-22 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Australia,Cloverdale,1,60000
29288,Glenn,Lin,1964-10-18 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,Darlinghurst,4,60000
18899,Glenn,Liu,1950-04-28 00:00:00,Hombre,Casado/a,EFP,Funcionario,Australia,Findon,3,30000
12692,Glenn,Lu,1971-07-26 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Hawthorne,0,80000
16280,Glenn,Ma,1963-08-19 00:00:00,Hombre,Soltero/a,Universitario,Militar,Alemania,Münster,3,10000
29117,Glenn,She,1958-02-04 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Australia,Rockhampton,1,100000
20556,Glenn,Sun,1956-12-02 00:00:00,Hombre,Casado/a,Máster,Profesional,Alemania,Leipzig,3,120000
17220,Glenn,Wang,1949-03-02 00:00:00,Hombre,Casado/a,Máster,Directivo,Alemania,Berlin,4,90000
29343,Glenn,Wu,1940-04-14 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Australia,Warrnambool,2,40000
18743,Glenn,Xu,1960-10-11 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Australia,Gold Coast,5,70000
17136,Glenn,Ye,1946-08-27 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Estados Unidos,Beaverton,5,70000
25306,Glenn,Zeng,1973-12-24 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Alemania,München,1,40000
13967,Glenn,Zhang,1965-01-23 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Warrnambool,3,60000
14221,Glenn,Zhao,1972-04-05 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,St. Leonards,0,80000
26908,Glenn,Zheng,1956-01-11 00:00:00,Hombre,Casado/a,Bachiller,Funcionario,Francia,Orleans,1,20000
12326,Glenn,Zhou,1951-02-03 00:00:00,Hombre,Soltero/a,EFP,Directivo,Reino Unido,York,0,170000
22567,Glenn,Zhu,1937-01-27 00:00:00,Hombre,Casado/a,ESO,Funcionario,Francia,Paris,1,20000
19964,Gloria,Alonso,1973-06-11 00:00:00,Mujer,Soltero/a,Universitario,Profesional,Australia,Findon,0,120000
18297,Gloria,Alvarez,1963-08-26 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Milsons Point,0,70000
20301,Gloria,Bradley,1968-10-22 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,Bellingham,4,90000
15632,Gloria,Carlson,1971-01-09 00:00:00,Mujer,Casado/a,Universitario,Militar,Reino Unido,London,0,20000
25270,Gloria,Diaz,1943-09-03 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Australia,Findon,2,40000
16322,Gloria,Dominguez,1974-09-17 00:00:00,Mujer,Soltero/a,Universitario,Militar,Francia,Paris La Defense,0,10000
19644,Gloria,Gill,1977-09-20 00:00:00,Mujer,Soltero/a,Universitario,Funcionario,Estados Unidos,Chula Vista,0,30000
23174,Gloria,Gonzales,1970-04-13 00:00:00,Mujer,Soltero/a,ESO,Profesional,Estados Unidos,Beverly Hills,4,70000
17540,Gloria,Gutierrez,1962-03-07 00:00:00,Mujer,Casado/a,Máster,Obrero Calificado,Estados Unidos,Beaverton,4,40000
12325,Gloria,Martin,1951-03-18 00:00:00,Mujer,Casado/a,Máster,Profesional,Reino Unido,London,4,130000
19789,Gloria,Munoz,1956-04-10 00:00:00,Mujer,Casado/a,Máster,Obrero Calificado,Australia,Matraville,2,80000
21537,Gloria,Navarro,1951-06-08 00:00:00,Mujer,Casado/a,Máster,Profesional,Alemania,Hamburg,4,90000
19558,Gloria,Ortega,1970-03-08 00:00:00,Mujer,Casado/a,ESO,Directivo,Australia,Bendigo,4,80000
21365,Gloria,Ramos,1948-06-06 00:00:00,Mujer,Casado/a,Universitario,Funcionario,Australia,Malabar,2,10000
28228,Gloria,Reed,1956-02-07 00:00:00,Mujer,Soltero/a,Universitario,Obrero Calificado,Estados Unidos,Puyallup,2,80000
13189,Gloria,Romero,1942-04-04 00:00:00,Mujer,Soltero/a,ESO,Directivo,Estados Unidos,Concord,2,120000
14729,Gloria,Rubio,1966-07-08 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Bellflower,0,60000
12343,Gloria,Ruiz,1974-06-04 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Australia,Milsons Point,0,60000
19179,Gloria,Sanz,1972-05-23 00:00:00,Mujer,Soltero/a,Universitario,Militar,Francia,Sèvres,0,20000
21556,Gloria,Serrano,1974-05-27 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Silverwater,0,90000
26041,Gloria,Torres,1957-07-05 00:00:00,Mujer,Casado/a,EFP,Profesional,Estados Unidos,Bellingham,3,70000
27329,Gloria,Vazquez,1949-07-23 00:00:00,Mujer,Casado/a,Máster,Directivo,Francia,Roncq,5,80000
24074,Grace,Alexander,1965-07-09 00:00:00,Mujer,Soltero/a,Universitario,Militar,Alemania,Werne,4,10000
22328,Grace,Anderson,1974-07-02 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Burien,0,50000
25414,Grace,Bailey,1970-11-11 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Coronado,4,70000
16783,Grace,Barnes,1946-12-07 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,Tacoma,5,60000
12748,Grace,Bell,1971-08-11 00:00:00,Mujer,Soltero/a,Máster,Militar,Francia,Drancy,0,30000
28819,Grace,Bennett,1972-10-11 00:00:00,Mujer,Casado/a,ESO,Obrero Calificado,Canadá,Newton,1,60000
22231,Grace,Brooks,1956-04-22 00:00:00,Mujer,Casado/a,EFP,Profesional,Estados Unidos,Glendale,3,70000
15749,Grace,Brown,1944-10-25 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Estados Unidos,Bremerton,4,70000
20371,Grace,Bryant,1954-02-17 00:00:00,Mujer,Casado/a,Universitario,Obrero Calificado,Estados Unidos,San Carlos,2,60000
11066,Grace,Butler,1973-11-27 00:00:00,Mujer,Casado/a,EFP,Profesional,Estados Unidos,Lebanon,0,70000
12098,Grace,Clark,1949-10-25 00:00:00,Mujer,Soltero/a,EFP,Profesional,Estados Unidos,Spokane,2,60000
28032,Grace,Coleman,1947-11-10 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,Glendale,2,70000
25445,Grace,Cook,1968-11-16 00:00:00,Mujer,Casado/a,ESO,Funcionario,Alemania,Saarlouis,0,40000
16012,Grace,Cooper,1968-08-01 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Canadá,Shawnee,4,90000
14649,Grace,Cox,1960-11-24 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,Torrance,1,60000
12127,Grace,Davis,1956-12-14 00:00:00,Mujer,Casado/a,EFP,Profesional,Francia,Dunkerque,2,100000
21735,Grace,Diaz,1971-04-25 00:00:00,Mujer,Casado/a,ESO,Obrero Calificado,Estados Unidos,Daly City,1,70000
17265,Grace,Flores,1959-01-10 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Imperial Beach,5,70000
21734,Grace,Garcia,1971-08-02 00:00:00,Mujer,Casado/a,ESO,Obrero Calificado,Estados Unidos,Long Beach,1,60000
21078,Grace,Gray,1964-02-10 00:00:00,Mujer,Soltero/a,Universitario,Militar,Francia,Metz,3,10000
11443,Grace,Griffin,1976-05-22 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Hobart,0,60000
